p,q,nobs,parameters,sequence,trend,llf,aic,bic,mu_pct,sigma2_pct,sigma_pct,ar,ma,params_json,converged,min_ar_root,min_ma_root,method,attempts,numerical_attempts,status,delta_bic,selected,scale
0,2,2214,4,annual_trading_time,c,-20.686929092327773,49.373858184655546,72.18408263772987,-0.0073277221216532,0.0596541652211769,0.2442420218168382,[],"[-0.04000910100290236, 0.03218718101426519]","[-0.007327722121653208, -0.04000910100290236, 0.03218718101426519, 0.0596541652211769]",True,inf,5.573891733693803,innovations_mle_gls,1,"[{""method"": ""innovations_mle_gls"", ""converged"": true, ""message"": ""CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH"", ""iterations"": 1, ""gls_iterations"": 2, ""gradient_per_observation"": 4.107925481574333e-08, ""warning"": """"}]",eligible,9.633248367014708,False,60min
1,1,2214,4,annual_trading_time,c,-21.09770247487449,50.19540494974899,73.00562940282332,-0.0073287788747268,0.0596763288503276,0.2442873898716992,[-0.42492271925396274],[0.382100810694524],"[-0.0073287788747268415, -0.42492271925396274, 0.382100810694524, 0.0596763288503276]",True,2.3533691061652364,2.6171103855612188,innovations_mle_gls,1,"[{""method"": ""innovations_mle_gls"", ""converged"": true, ""message"": ""CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH"", ""iterations"": 1, ""gls_iterations"": 2, ""gradient_per_observation"": 4.107925484424779e-08, ""warning"": """"}]",eligible,10.454795132108153,False,60min
2,0,2214,4,annual_trading_time,c,-20.722378409853263,49.44475681970653,72.25498127278085,-0.0073280580693519,0.0596560799063118,0.2442459414326303,"[-0.03960143711302256, 0.03008333134166708]",[],"[-0.007328058069351935, -0.03960143711302256, 0.03008333134166708, 0.059656079906311894]",True,5.144753660019784,inf,innovations_mle_gls,1,"[{""method"": ""innovations_mle_gls"", ""converged"": true, ""message"": ""CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH"", ""iterations"": 5, ""gls_iterations"": 2, ""gradient_per_observation"": 4.1079254616212117e-08, ""warning"": """"}]",eligible,9.704147002065689,False,60min
0,3,2214,5,annual_trading_time,c,-20.65433001561269,51.30866003122537,79.82144059756828,-0.0073271288795738,0.0596524071982941,0.2442384228541736,[],"[-0.03983456636659994, 0.03201765634356293, 0.00539802586416724]","[-0.007327128879573898, -0.03983456636659994, 0.03201765634356293, 0.00539802586416724, 0.05965240719829413]",True,inf,4.530876750899288,innovations_mle_gls,1,"[{""method"": ""innovations_mle_gls"", ""converged"": true, ""message"": ""CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL"", ""iterations"": 1, ""gls_iterations"": 2, ""gradient_per_observation"": 0.0, ""warning"": """"}]",eligible,17.27060632685312,False,60min
1,2,2214,5,annual_trading_time,c,-20.65581562775424,51.31163125550847,79.82441182185138,-0.0073272396922317,0.0596524845390605,0.2442385811845878,[0.15471043394741993],"[-0.19455112299635277, 0.03823695040112695]","[-0.007327239692231703, 0.15471043394741993, -0.19455112299635277, 0.03823695040112695, 0.05965248453906052]",True,6.463688159131278,5.113972356771064,innovations_mle_gls,1,"[{""method"": ""innovations_mle_gls"", ""converged"": true, ""message"": ""CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH"", ""iterations"": 1, ""gls_iterations"": 2, ""gradient_per_observation"": 4.107925484424779e-08, ""warning"": """"}]",eligible,17.27357755113622,False,60min
2,1,2214,5,annual_trading_time,c,-20.660494496577485,51.32098899315497,79.83376955949788,-0.0073274985600927,0.0596527357004016,0.2442390953561727,"[0.1908309687962792, 0.039570165260937235]",[-0.23065157044698434],"[-0.0073274985600927005, 0.1908309687962792, 0.039570165260937235, -0.23065157044698434, 0.059652735700401624]",True,3.1641767880459133,4.33554385977984,innovations_mle_gls,1,"[{""method"": ""innovations_mle_gls"", ""converged"": true, ""message"": ""CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH"", ""iterations"": 1, ""gls_iterations"": 2, ""gradient_per_observation"": 1.4377739185510167e-07, ""warning"": """"}]",eligible,17.282935288782717,False,60min
3,0,2214,5,annual_trading_time,c,-20.656834152026025,51.31366830405205,79.82644887039496,-0.0073272293701818,0.0596525403316397,0.2442386954019361,"[-0.0398330477507805, 0.030387459511829393, 0.007690979660360909]",[],"[-0.007327229370181842, -0.0398330477507805, 0.030387459511829393, 0.007690979660360909, 0.05965254033163973]",True,4.296806039064126,inf,innovations_mle_gls,1,"[{""method"": ""innovations_mle_gls"", ""converged"": true, ""message"": ""CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH"", ""iterations"": 1, ""gls_iterations"": 2, ""gradient_per_observation"": 2.0539627411434724e-08, ""warning"": """"}]",eligible,17.27561459967979,False,60min
0,4,2214,6,annual_trading_time,c,-20.654329677676287,53.308659355352574,87.52399603496407,-0.007327127626171,0.0596524057408675,0.2442384198705591,[],"[-0.03983477660903388, 0.032017192286859356, 0.005399725219718307, -1.7874612397161304e-05]","[-0.007327127626171071, -0.03983477660903388, 0.032017192286859356, 0.005399725219718307, -1.7874612397161304e-05, 0.05965240574086753]",True,inf,4.5284583755299685,innovations_mle_gls,1,"[{""method"": ""innovations_mle_gls"", ""converged"": true, ""message"": ""CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH"", ""iterations"": 1, ""gls_iterations"": 2, ""gradient_per_observation"": 4.107925482286945e-08, ""warning"": """"}]",eligible,24.973161764248907,False,60min
1,3,2214,6,annual_trading_time,c,-20.65432987366557,53.30865974733115,87.52399642694265,-0.0073271283667309,0.0596524081934398,0.2442384248914159,[-0.0014190475693657077],"[-0.038415772687721984, 0.031960774637370785, 0.005443992900224104]","[-0.007327128366730922, -0.0014190475693657077, -0.038415772687721984, 0.031960774637370785, 0.005443992900224104, 0.059652408193439845]",True,704.6980112491821,4.529942092698974,innovations_mle_gls,1,"[{""method"": ""innovations_mle_gls"", ""converged"": true, ""message"": ""CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH"", ""iterations"": 1, ""gls_iterations"": 2, ""gradient_per_observation"": 2.0539627411434723e-07, ""warning"": """"}]",eligible,24.97316215622748,False,60min
2,2,2214,6,annual_trading_time,c,-20.64857020758336,53.29714041516672,87.51247709477822,-0.0073267981133979,0.05965209484069,0.2442377834011152,"[0.07552095507947906, -0.1219730146881213]","[-0.11523553926711581, 0.1566261504256392]","[-0.007326798113397965, 0.07552095507947906, -0.1219730146881213, -0.11523553926711581, 0.1566261504256392, 0.05965209484069009]",True,2.863308358217832,2.5267825153779504,innovations_mle_gls,1,"[{""method"": ""innovations_mle_gls"", ""converged"": true, ""message"": ""CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH"", ""iterations"": 1, ""gls_iterations"": 2, ""gradient_per_observation"": 4.107925484424779e-07, ""warning"": """"}]",eligible,24.961642824063052,False,60min
3,1,2214,6,annual_trading_time,c,-20.656792759304157,53.31358551860831,87.5289221982198,-0.007327240450735,0.059652549315181,0.2442387137928405,"[-0.02007846746590964, 0.031169818711389036, 0.007097575359860607]",[-0.019755806710370638],"[-0.007327240450735097, -0.02007846746590964, 0.031169818711389036, 0.007097575359860607, -0.019755806710370638, 0.05965254931518109]",True,4.213971351960444,50.61802915266724,innovations_mle_gls,1,"[{""method"": ""innovations_mle_gls"", ""converged"": true, ""message"": ""CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH"", ""iterations"": 1, ""gls_iterations"": 2, ""gradient_per_observation"": 1.437773911567424e-07, ""warning"": """"}]",eligible,24.97808792750464,False,60min
4,0,2214,6,annual_trading_time,c,-20.656767076756296,53.31353415351259,87.52887083312409,-0.0073272469363761,0.0596525375977062,0.2442386898050884,"[-0.03983502478037154, 0.030380015648607418, 0.007700695012960626, 0.0002461499897308765]",[],"[-0.007327246936376149, -0.03983502478037154, 0.030380015648607418, 0.007700695012960626, 0.0002461499897308765, 0.05965253759770623]",True,4.177294816569797,inf,innovations_mle_gls,1,"[{""method"": ""innovations_mle_gls"", ""converged"": true, ""message"": ""CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH"", ""iterations"": 1, ""gls_iterations"": 2, ""gradient_per_observation"": 2.053962741132338e-08, ""warning"": """"}]",eligible,24.978036562408924,False,60min
0,5,2214,7,annual_trading_time,c,-20.640429572058565,55.28085914411713,95.1987519369972,-0.0073268760512016,0.0596516556092341,0.2442368842112798,[],"[-0.03981470449470187, 0.03220600681308496, 0.00513248452157772, 0.00019905265000541743, -0.003537997445887886]","[-0.007326876051201609, -0.03981470449470187, 0.03220600681308496, 0.00513248452157772, 0.00019905265000541743, -0.003537997445887886, 0.059651655609234126]",True,inf,2.847324173242205,innovations_mle_gls,1,"[{""method"": ""innovations_mle_gls"", ""converged"": true, ""message"": ""CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH"", ""iterations"": 1, ""gls_iterations"": 2, ""gradient_per_observation"": 4.107925482286945e-08, ""warning"": """"}]",eligible,32.64791766628205,False,60min
1,4,2214,7,annual_trading_time,c,-20.65432651946867,55.30865303893734,95.22654583181742,-0.0073271328327185,0.0596524198858729,0.244238448827929,[-0.020019971832761368],"[-0.019813866477410787, 0.031221554649893974, 0.006033481745166659, 0.000165435514659133]","[-0.007327132832718534, -0.020019971832761368, -0.019813866477410787, 0.031221554649893974, 0.006033481745166659, 0.000165435514659133, 0.05965241988587292]",True,49.95012022762019,4.5332387685807065,innovations_mle_gls,1,"[{""method"": ""innovations_mle_gls"", ""converged"": true, ""message"": ""CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH"", ""iterations"": 1, ""gls_iterations"": 2, ""gradient_per_observation"": 2.4647552769727275e-07, ""warning"": """"}]",eligible,32.675711561102254,False,60min
2,3,2214,7,annual_trading_time,c,-14.367361735927716,42.73472347185543,82.65261626473551,-0.007332040593211,0.0592137381420005,0.2433387312821379,"[0.27261329274477897, -0.9827210522522968]","[-0.31257301322616154, 1.0097767522142862, -0.03725926901551854]","[-0.007332040593211036, 0.27261329274477897, -0.9827210522522968, -0.31257301322616154, 1.0097767522142862, -0.03725926901551854, 0.05921373814200056]",True,1.0087530715330593,1.0002428609764584,innovations_mle_gls,1,"[{""method"": ""innovations_mle_gls"", ""converged"": true, ""message"": ""CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH"", ""iterations"": 1, ""gls_iterations"": 3, ""gradient_per_observation"": 3.861449976794646e-06, ""warning"": """"}]",eligible,20.10178199402035,False,60min
3,2,2214,7,annual_trading_time,c,-20.657335855873956,55.31467171174791,95.232564504628,-0.0073272611258099,0.0596525769987225,0.2442387704659572,"[-0.12549915691831992, 0.05213528214654373, 0.011247061753811153]","[0.08566705623901057, -0.02516265098187552]","[-0.007327261125809936, -0.12549915691831992, 0.05213528214654373, 0.011247061753811153, 0.08566705623901057, -0.02516265098187552, 0.05965257699872255]",True,3.9365806825523455,4.82759992931895,innovations_mle_gls,1,"[{""method"": ""innovations_mle_gls"", ""converged"": true, ""message"": ""CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH"", ""iterations"": 1, ""gls_iterations"": 2, ""gradient_per_observation"": 1.8485664679911506e-07, ""warning"": """"}]",eligible,32.68173023391282,False,60min
4,1,2214,7,annual_trading_time,c,-20.656790389542493,55.31358077908499,95.23147357196508,-0.0073272439819346,0.0596525460509309,0.2442387071103409,"[-0.020006482026226454, 0.03117121109791919, 0.0070962228461825955, 4.596617078314802e-05]",[-0.019828002747309774],"[-0.007327243981934667, -0.020006482026226454, 0.03117121109791919, 0.0070962228461825955, 4.596617078314802e-05, -0.019828002747309774, 0.05965254605093092]",True,4.190662066868836,50.433723090727234,innovations_mle_gls,1,"[{""method"": ""innovations_mle_gls"", ""converged"": true, ""message"": ""CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH"", ""iterations"": 1, ""gls_iterations"": 2, ""gradient_per_observation"": 3.0809441116964187e-07, ""warning"": """"}]",eligible,32.680639301249904,False,60min
5,0,2214,7,annual_trading_time,c,-20.65050549013813,55.30101098027626,95.21890377315634,-0.0073269922016583,0.0596521985786871,0.2442379957719255,"[-0.039834694633204396, 0.03039914698838913, 0.007772836468863753, 0.00015271707851808518, -0.0023776377219608363]",[],"[-0.007326992201658377, -0.039834694633204396, 0.03039914698838913, 0.007772836468863753, 0.00015271707851808518, -0.0023776377219608363, 0.05965219857868712]",True,3.2016824155258,inf,innovations_mle_gls,1,"[{""method"": ""innovations_mle_gls"", ""converged"": true, ""message"": ""CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH"", ""iterations"": 1, ""gls_iterations"": 2, ""gradient_per_observation"": 2.053962741132338e-08, ""warning"": """"}]",eligible,32.66806950244118,False,60min
1,5,2214,8,annual_trading_time,c,-20.63992515101927,57.27985030203854,102.9002992081872,-0.0073269102752998,0.0596516622087101,0.2442368977216795,[-0.04383720055848583],"[0.004012600161149759, 0.03047030524201232, 0.006538371293298345, 0.00043109828276579893, -0.0035931706367202153]","[-0.007326910275299866, -0.04383720055848583, 0.004012600161149759, 0.03047030524201232, 0.006538371293298345, 0.00043109828276579893, -0.0035931706367202153, 0.059651662208710175]",True,22.8116756375864,2.8607700134785445,innovations_mle_gls,1,"[{""method"": ""innovations_mle_gls"", ""converged"": true, ""message"": ""CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH"", ""iterations"": 1, ""gls_iterations"": 2, ""gradient_per_observation"": 5.751095646269696e-07, ""warning"": """"}]",eligible,40.34946493747203,False,60min
2,4,2214,8,annual_trading_time,c,-20.493165235716788,56.986330471433575,102.60677937758224,-0.0073288296665396,0.0596357955347845,0.244204413422003,"[0.004795020458350258, -0.9992255724757682]","[-0.04479668667694812, 1.0317618516850622, -0.03960968205402083, 0.032044749870733844]","[-0.00732882966653969, 0.004795020458350258, -0.9992255724757682, -0.04479668667694812, 1.0317618516850622, -0.03960968205402083, 0.032044749870733844, 0.05963579553478456]",True,1.0003874388091027,1.0002550359531728,innovations_mle_gls,1,"[{""method"": ""innovations_mle_gls"", ""converged"": true, ""message"": ""CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH"", ""iterations"": 1, ""gls_iterations"": 2, ""gradient_per_observation"": 3.625244238118228e-05, ""warning"": """"}]",eligible,40.05594510686706,False,60min
3,3,2214,8,annual_trading_time,c,-14.551229393019184,45.10245878603837,90.72290769218702,-0.007333331088895,0.0592098156568427,0.2433306714264412,"[-0.7014285482602451, -0.718957036247141, -0.9559391817282911]","[0.6893431503374897, 0.7343539033802661, 0.9643113729322333]","[-0.007333331088895017, -0.7014285482602451, -0.718957036247141, -0.9559391817282911, 0.6893431503374897, 0.7343539033802661, 0.9643113729322333, 0.0592098156568427]",True,1.0087161594064482,1.0001118626210057,innovations_mle_gls,1,"[{""method"": ""innovations_mle_gls"", ""converged"": true, ""message"": ""CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH"", ""iterations"": 1, ""gls_iterations"": 4, ""gradient_per_observation"": 1.2529172797046457e-06, ""warning"": """"}]",eligible,28.172073421471858,False,60min
4,2,2214,8,annual_trading_time,c,-19.83999953977218,55.67999907954436,101.300447985693,-0.0076310502984136,0.0596080145057103,0.2441475261101581,"[0.21093188429251758, 0.7543155053513297, 0.031631571285198445, -0.023226323284770856]","[-0.2514994987195728, -0.71438672956876]","[-0.007631050298413679, 0.21093188429251758, 0.7543155053513297, 0.031631571285198445, -0.023226323284770856, -0.2514994987195728, -0.71438672956876, 0.05960801450571036]",True,1.0152091672014036,1.0201302314137517,innovations_mle_gls,1,"[{""method"": ""innovations_mle_gls"", ""converged"": true, ""message"": ""CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH"", ""iterations"": 1, ""gls_iterations"": 4, ""gradient_per_observation"": 1.4377739275299212e-07, ""warning"": """"}]",eligible,38.74961371497785,False,60min
5,1,2214,8,annual_trading_time,c,-20.65047048534325,57.3009409706865,102.92138987683516,-0.0073269825830955,0.0596521872039224,0.2442379724856937,"[-0.0254360468483883, 0.03097252781578289, 0.007335746908334656, 4.167565767744293e-05, -0.0023874736338355745]",[-0.014398708460906129],"[-0.0073269825830955156, -0.0254360468483883, 0.03097252781578289, 0.007335746908334656, 4.167565767744293e-05, -0.0023874736338355745, -0.014398708460906129, 0.05965218720392249]",True,3.228467619299738,69.45067349027141,innovations_mle_gls,1,"[{""method"": ""innovations_mle_gls"", ""converged"": true, ""message"": ""CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH"", ""iterations"": 1, ""gls_iterations"": 2, ""gradient_per_observation"": 2.4647552889446e-07, ""warning"": """"}]",eligible,40.37055560611999,False,60min
2,5,2214,9,annual_trading_time,c,-20.139933480502805,58.27986696100561,109.60287198042283,-0.0073309223947981,0.0596245676610953,0.2441814236609643,"[-0.32165216952711945, -0.7923879882809909]","[0.2819097997298195, 0.8121800336664392, -0.016368176770730207, 0.02749813091257765, -0.009126807061520638]","[-0.007330922394798164, -0.32165216952711945, -0.7923879882809909, 0.2819097997298195, 0.8121800336664392, -0.016368176770730207, 0.02749813091257765, -0.009126807061520638, 0.059624567661095335]",True,1.1233913053087237,1.1331255789671082,innovations_mle_gls,1,"[{""method"": ""innovations_mle_gls"", ""converged"": true, ""message"": ""CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH"", ""iterations"": 1, ""gls_iterations"": 2, ""gradient_per_observation"": 2.4236760358106196e-06, ""warning"": """"}]",eligible,47.05203770970768,False,60min
3,4,2214,9,annual_trading_time,c,-20.15120488980301,58.30240977960602,109.62541479902326,-0.0073305697418655,0.0596251825857785,0.2441826828130499,"[-0.5121196628739773, -0.8934621285332834, -0.1741334126029057]","[0.47237874170087896, 0.9058070177464714, 0.16131086722039933, 0.026016057764486754]","[-0.007330569741865513, -0.5121196628739773, -0.8934621285332834, -0.1741334126029057, 0.47237874170087896, 0.9058070177464714, 0.16131086722039933, 0.026016057764486754, 0.059625182585778536]",True,1.0976185453999685,1.1037051965688829,innovations_mle_gls,1,"[{""method"": ""innovations_mle_gls"", ""converged"": true, ""message"": ""CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH"", ""iterations"": 1, ""gls_iterations"": 2, ""gradient_per_observation"": 2.6701515648761063e-07, ""warning"": """"}]",eligible,47.0745805283081,False,60min
4,3,2214,9,annual_trading_time,c,-12.674035511671264,43.34807102334253,94.67107604275976,-0.0073360528379017,0.0590924026617392,0.243089289483801,"[-0.7613783530782048, -0.7362807310013872, -1.0067715087492906, -0.034650716050656595]","[0.7213362512804454, 0.7255178435581107, 0.9966973059612089]","[-0.007336052837901701, -0.7613783530782048, -0.7362807310013872, -1.0067715087492906, -0.034650716050656595, 0.7213362512804454, 0.7255178435581107, 0.9966973059612089, 0.05909240266173923]",True,1.0012799564884023,1.0000067321201127,innovations_mle_gls,1,"[{""method"": ""innovations_mle_gls"", ""converged"": true, ""message"": ""CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH"", ""iterations"": 1, ""gls_iterations"": 3, ""gradient_per_observation"": 1.8259728778268143e-05, ""warning"": """"}]",eligible,32.1202417720446,False,60min
5,2,2214,9,annual_trading_time,c,-20.15511656144963,58.31023312289926,109.6332381423165,-0.007330598355982,0.0596253639382731,0.2441830541587051,"[-0.323670248898622, -0.7969910494627852, -0.015803552220423723, 0.02746122370729301, -0.005692033357389994]","[0.28390238223469144, 0.8165149846708576]","[-0.007330598355982062, -0.323670248898622, -0.7969910494627852, -0.015803552220423723, 0.02746122370729301, -0.005692033357389994, 0.28390238223469144, 0.8165149846708576, 0.059625363938273106]",True,1.100547340841664,1.1066694476667842,innovations_mle_gls,1,"[{""method"": ""innovations_mle_gls"", ""converged"": true, ""message"": ""CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH"", ""iterations"": 1, ""gls_iterations"": 2, ""gradient_per_observation"": 6.161888192431818e-07, ""warning"": """"}]",eligible,47.082403871601336,False,60min
3,5,2214,10,annual_trading_time,c,-15.811291484893443,51.62258296978689,108.64814410247271,-0.0076417183831134,0.059292656750805,0.2435008352158263,"[0.35125609298927685, -0.3692027196252961, 0.978442862779438]","[-0.3901797629096216, 0.4188306467814784, -1.0089353535683907, 0.06060575242656763, -0.028992708825819113]","[-0.007641718383113405, 0.35125609298927685, -0.3692027196252961, 0.978442862779438, -0.3901797629096216, 0.4188306467814784, -1.0089353535683907, 0.06060575242656763, -0.028992708825819113, 0.059292656750805015]",True,1.0033263132955614,1.0000423218556789,innovations_mle_gls,1,"[{""method"": ""innovations_mle_gls"", ""converged"": true, ""message"": ""CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH"", ""iterations"": 1, ""gls_iterations"": 2, ""gradient_per_observation"": 4.220893435246461e-05, ""warning"": """"}]",eligible,46.09730983175755,False,60min
4,4,2214,10,annual_trading_time,c,-17.80297230294582,55.60594460589164,112.63150573857746,-0.0076821532923078,0.0594540810185674,0.2438320754506417,"[0.30530875658672574, -0.4382357727569254, 0.6937330787992938, 0.3931359526892821]","[-0.34742419588470574, 0.477363998711284, -0.7207377219831945, -0.3484247897720775]","[-0.007682153292307867, 0.30530875658672574, -0.4382357727569254, 0.6937330787992938, 0.3931359526892821, -0.34742419588470574, 0.477363998711284, -0.7207377219831945, -0.3484247897720775, 0.05945408101856743]",True,1.0017117795359085,1.0004055840789792,innovations_mle_gls,1,"[{""method"": ""innovations_mle_gls"", ""converged"": true, ""message"": ""CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH"", ""iterations"": 1, ""gls_iterations"": 3, ""gradient_per_observation"": 2.9761920134657522e-05, ""warning"": """"}]",eligible,50.080671467862295,False,60min
5,3,2214,10,annual_trading_time,c,-17.636203509171082,55.272407018342165,112.297968151028,-0.0076368309464457,0.0594128478606844,0.2437475084194388,"[0.6625998839534573, -0.6672063626408427, 0.9342734482225922, 0.0589667284303795, -0.02369893408947173]","[-0.702678527077449, 0.7281574058780447, -0.979966031123529]","[-0.007636830946445773, 0.6625998839534573, -0.6672063626408427, 0.9342734482225922, 0.0589667284303795, -0.02369893408947173, -0.702678527077449, 0.7281574058780447, -0.979966031123529, 0.059412847860684424]",True,1.0015564690291718,1.0000246986533627,innovations_mle_gls,1,"[{""method"": ""innovations_mle_gls"", ""converged"": true, ""message"": ""CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH"", ""iterations"": 1, ""gls_iterations"": 3, ""gradient_per_observation"": 1.2529172727495575e-05, ""warning"": """"}]",eligible,49.74713388031282,False,60min
4,5,2214,11,annual_trading_time,c,-11.659284789730007,45.31856957946002,108.04668682541444,-0.0076017319103202,0.0590474468088138,0.2429968041123459,"[0.25632525224886515, 0.002477080557704431, -0.28368125466866095, 0.9643954055824923]","[-0.2959330076414737, 0.03155655674445941, 0.2874368333451821, -0.9847544854776001, 0.03981236510496272]","[-0.0076017319103202745, 0.25632525224886515, 0.002477080557704431, -0.28368125466866095, 0.9643954055824923, -0.2959330076414737, 0.03155655674445941, 0.2874368333451821, -0.9847544854776001, 0.03981236510496272, 0.0590474468088138]",True,1.0012923679172223,1.0000806240659763,innovations_mle_gls,1,"[{""method"": ""innovations_mle_gls"", ""converged"": true, ""message"": ""CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH"", ""iterations"": 1, ""gls_iterations"": 4, ""gradient_per_observation"": 1.7109509737606066e-05, ""warning"": """"}]",eligible,45.49585255469926,False,60min
5,4,2214,11,annual_trading_time,c,-16.31336225036739,54.62672450073478,117.3548417466892,-0.0075863926420177,0.059344206336466,0.2436066631610597,"[0.3040640536941839, 0.0076433254543036705, -0.3785818704639557, 0.9586532944635489, 0.04652654526829349]","[-0.3445476263557094, 0.019510669836517835, 0.3766266536286704, -0.972105224930065]","[-0.007586392642017795, 0.3040640536941839, 0.0076433254543036705, -0.3785818704639557, 0.9586532944635489, 0.04652654526829349, -0.3445476263557094, 0.019510669836517835, 0.3766266536286704, -0.972105224930065, 0.05934420633646604]",True,1.0012815477655186,1.0001714027018904,innovations_mle_gls,1,"[{""method"": ""innovations_mle_gls"", ""converged"": true, ""message"": ""CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH"", ""iterations"": 1, ""gls_iterations"": 3, ""gradient_per_observation"": 8.380168034745826e-06, ""warning"": """"}]",eligible,54.804007475974025,False,60min
5,5,2214,12,annual_trading_time,c,-11.462789125407651,46.925578250815306,115.3562516100383,-0.0063433864395001,0.0589849623490586,0.2428681995425887,"[-0.33631052395797645, -0.21207461745646927, 0.23611081046698473, 0.3249437804411862, 0.9803346148791106]","[0.32797951633173605, 0.22753084981288788, -0.2266047853837468, -0.3321493276113613, -0.996706861183399]","[-0.006343386439500101, -0.33631052395797645, -0.21207461745646927, 0.23611081046698473, 0.3249437804411862, 0.9803346148791106, 0.32797951633173605, 0.22753084981288788, -0.2266047853837468, -0.3321493276113613, -0.996706861183399, 0.05898496234905868]",True,1.000676435578394,1.0000002704528932,innovations_mle_gls,1,"[{""method"": ""innovations_mle_gls"", ""converged"": true, ""message"": ""CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH"", ""iterations"": 1, ""gls_iterations"": 4, ""gradient_per_observation"": 8.400707609819512e-06, ""warning"": """"}]",eligible,52.805417339323135,False,60min
0,0,246,2,annual_trading_time,c,-288.99271677722925,581.9854335544585,588.9960966263233,-0.0654831548846579,0.6136424903635349,0.7833533623873296,[],[],"[-0.06548315488465799, 0.6136424903635349]",True,inf,inf,closed_form_gaussian_ml,1,"[{""method"": ""closed_form_gaussian_ml"", ""converged"": true, ""message"": ""mu=sample_mean; sigma2=sample_variance_ddof0"", ""iterations"": 0}]",eligible,0.0,True,1d
0,1,246,3,annual_trading_time,c,-288.7515845129828,583.5031690259655,594.0191636337626,-0.0653936577944763,0.6124358406830942,0.782582801167451,[],[-0.043913489927096094],"[-0.06539365779447633, -0.043913489927096094, 0.6124358406830942]",True,inf,22.77204571215294,innovations_mle_gls,1,"[{""method"": ""innovations_mle_gls"", ""converged"": true, ""message"": ""CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH"", ""iterations"": 1, ""gls_iterations"": 2, ""gradient_per_observation"": 4.621416144323863e-08, ""warning"": """"}]",eligible,5.023067007439295,False,1d
1,0,246,3,annual_trading_time,c,-288.749129172665,583.49825834533,594.0142529531271,-0.0653980788296593,0.6124234763350229,0.7825749014215975,[-0.04441988864990192],[],"[-0.06539807882965938, -0.04441988864990192, 0.6124234763350229]",True,22.512438243183396,inf,innovations_mle_gls,1,"[{""method"": ""innovations_mle_gls"", ""converged"": true, ""message"": ""CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH"", ""iterations"": 1, ""gls_iterations"": 2, ""gradient_per_observation"": 9.242832288647726e-08, ""warning"": """"}]",eligible,5.018156326803819,False,1d
0,2,246,4,annual_trading_time,c,-288.74634861198115,585.4926972239623,599.5140233676917,-0.0654094292776631,0.6124095260263395,0.7825659882887446,[],"[-0.044592203929778425, 0.005738104330286984]","[-0.06540942927766315, -0.044592203929778425, 0.005738104330286984, 0.6124095260263395]",True,inf,13.201272013681406,innovations_mle_gls,1,"[{""method"": ""innovations_mle_gls"", ""converged"": true, ""message"": ""CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH"", ""iterations"": 1, ""gls_iterations"": 3, ""gradient_per_observation"": 4.621416166771124e-08, ""warning"": """"}]",eligible,10.517926741368456,False,1d
