scale,segment,start,end,n,specification,test,trend,null,adf_max_lags,lag_rule,small_sample,status,statistic,pvalue,critical_1,critical_5,critical_10,lags,nobs,reject_5pct,warning
60min,2024-09-30,2024-09-30,2024-09-30,9,lag_sensitivity,PP,c,unit_root,,Bartlett_short_bandwidth,True,ok,-8.13220153102072,1.0826929815380192e-12,-4.6651863281249994,-3.3671868750000002,-2.802960625,2.0,8.0,True,
60min,2024-09-30,2024-09-30,2024-09-30,9,lag_sensitivity,KPSS,c,level_or_trend_stationarity,,Bartlett_short_bandwidth,True,ok,0.389222706655898,0.0772534402566519,0.7428,0.4614,0.3475,2.0,9.0,False,
60min,2024-10-01,2024-10-01,2024-10-01,9,main,ADF,c,unit_root,0.0,bic,True,ok,-1.7368006433653542,0.41225832037410926,-4.6651863281249994,-3.3671868750000002,-2.802960625,0.0,8.0,False,
60min,2024-10-01,2024-10-01,2024-10-01,9,main,PP,c,unit_root,,Bartlett_short_bandwidth,True,ok,-1.719080191075364,0.42130956793427854,-4.6651863281249994,-3.3671868750000002,-2.802960625,2.0,8.0,False,
60min,2024-10-01,2024-10-01,2024-10-01,9,main,KPSS,c,level_or_trend_stationarity,,Bartlett_short_bandwidth,True,ok,0.24309204001598744,0.1977888333111286,0.7428,0.4614,0.3475,2.0,9.0,False,
60min,2024-10-01,2024-10-01,2024-10-01,9,lag_sensitivity,ADF,c,unit_root,0.0,aic,True,ok,-1.7368006433653542,0.41225832037410926,-4.6651863281249994,-3.3671868750000002,-2.802960625,0.0,8.0,False,
60min,2024-10-01,2024-10-01,2024-10-01,9,lag_sensitivity,PP,c,unit_root,,Bartlett_short_bandwidth,True,ok,-1.719080191075364,0.42130956793427854,-4.6651863281249994,-3.3671868750000002,-2.802960625,2.0,8.0,False,
60min,2024-10-01,2024-10-01,2024-10-01,9,lag_sensitivity,KPSS,c,level_or_trend_stationarity,,Bartlett_short_bandwidth,True,ok,0.24309204001598744,0.1977888333111286,0.7428,0.4614,0.3475,2.0,9.0,False,
60min,2024-10-02,2024-10-02,2024-10-02,9,main,ADF,c,unit_root,0.0,bic,True,ok,-3.8196450919924145,0.0027125954868862665,-4.6651863281249994,-3.3671868750000002,-2.802960625,0.0,8.0,True,
60min,2024-10-02,2024-10-02,2024-10-02,9,main,PP,c,unit_root,,Bartlett_short_bandwidth,True,ok,-5.039015759222043,1.8567744974000203e-05,-4.6651863281249994,-3.3671868750000002,-2.802960625,2.0,8.0,True,
60min,2024-10-02,2024-10-02,2024-10-02,9,main,KPSS,c,level_or_trend_stationarity,,Bartlett_short_bandwidth,True,ok,0.2691937323267297,0.16569953962300418,0.7428,0.4614,0.3475,2.0,9.0,False,
60min,2024-10-02,2024-10-02,2024-10-02,9,lag_sensitivity,ADF,c,unit_root,0.0,aic,True,ok,-3.8196450919924145,0.0027125954868862665,-4.6651863281249994,-3.3671868750000002,-2.802960625,0.0,8.0,True,
60min,2024-10-02,2024-10-02,2024-10-02,9,lag_sensitivity,PP,c,unit_root,,Bartlett_short_bandwidth,True,ok,-5.039015759222043,1.8567744974000203e-05,-4.6651863281249994,-3.3671868750000002,-2.802960625,2.0,8.0,True,
60min,2024-10-02,2024-10-02,2024-10-02,9,lag_sensitivity,KPSS,c,level_or_trend_stationarity,,Bartlett_short_bandwidth,True,ok,0.2691937323267297,0.16569953962300418,0.7428,0.4614,0.3475,2.0,9.0,False,
60min,2024-10-03,2024-10-03,2024-10-03,9,main,ADF,c,unit_root,0.0,bic,True,ok,-2.0806582640012548,0.2523627920706766,-4.6651863281249994,-3.3671868750000002,-2.802960625,0.0,8.0,False,
60min,2024-10-03,2024-10-03,2024-10-03,9,main,PP,c,unit_root,,Bartlett_short_bandwidth,True,ok,-2.1845996341466236,0.21188230455012458,-4.6651863281249994,-3.3671868750000002,-2.802960625,2.0,8.0,False,
60min,2024-10-03,2024-10-03,2024-10-03,9,main,KPSS,c,level_or_trend_stationarity,,Bartlett_short_bandwidth,True,ok,0.3281568331989729,0.11338627460278693,0.7428,0.4614,0.3475,2.0,9.0,False,
60min,2024-10-03,2024-10-03,2024-10-03,9,lag_sensitivity,ADF,c,unit_root,0.0,aic,True,ok,-2.0806582640012548,0.2523627920706766,-4.6651863281249994,-3.3671868750000002,-2.802960625,0.0,8.0,False,
60min,2024-10-03,2024-10-03,2024-10-03,9,lag_sensitivity,PP,c,unit_root,,Bartlett_short_bandwidth,True,ok,-2.1845996341466236,0.21188230455012458,-4.6651863281249994,-3.3671868750000002,-2.802960625,2.0,8.0,False,
60min,2024-10-03,2024-10-03,2024-10-03,9,lag_sensitivity,KPSS,c,level_or_trend_stationarity,,Bartlett_short_bandwidth,True,ok,0.3281568331989729,0.11338627460278693,0.7428,0.4614,0.3475,2.0,9.0,False,
60min,2024-10-04,2024-10-04,2024-10-04,9,main,ADF,c,unit_root,0.0,bic,True,ok,-7.124015515748515,3.6598636068190315e-10,-4.6651863281249994,-3.3671868750000002,-2.802960625,0.0,8.0,True,
60min,2024-10-04,2024-10-04,2024-10-04,9,main,PP,c,unit_root,,Bartlett_short_bandwidth,True,ok,-6.572962910118284,7.852134179731307e-09,-4.6651863281249994,-3.3671868750000002,-2.802960625,2.0,8.0,True,
60min,2024-10-04,2024-10-04,2024-10-04,9,main,KPSS,c,level_or_trend_stationarity,,Bartlett_short_bandwidth,True,ok,0.1723477365272393,0.32871783705242597,0.7428,0.4614,0.3475,2.0,9.0,False,
60min,2024-10-04,2024-10-04,2024-10-04,9,lag_sensitivity,ADF,c,unit_root,0.0,aic,True,ok,-7.124015515748515,3.6598636068190315e-10,-4.6651863281249994,-3.3671868750000002,-2.802960625,0.0,8.0,True,
60min,2024-10-04,2024-10-04,2024-10-04,9,lag_sensitivity,PP,c,unit_root,,Bartlett_short_bandwidth,True,ok,-6.572962910118284,7.852134179731307e-09,-4.6651863281249994,-3.3671868750000002,-2.802960625,2.0,8.0,True,
60min,2024-10-04,2024-10-04,2024-10-04,9,lag_sensitivity,KPSS,c,level_or_trend_stationarity,,Bartlett_short_bandwidth,True,ok,0.1723477365272393,0.32871783705242597,0.7428,0.4614,0.3475,2.0,9.0,False,
60min,2024-10-07,2024-10-07,2024-10-07,9,main,ADF,c,unit_root,0.0,bic,True,ok,-3.4783929306450245,0.008559661835539733,-4.6651863281249994,-3.3671868750000002,-2.802960625,0.0,8.0,True,
60min,2024-10-07,2024-10-07,2024-10-07,9,main,PP,c,unit_root,,Bartlett_short_bandwidth,True,ok,-4.103036595789981,0.0009573913068517025,-4.6651863281249994,-3.3671868750000002,-2.802960625,2.0,8.0,True,
60min,2024-10-07,2024-10-07,2024-10-07,9,main,KPSS,c,level_or_trend_stationarity,,Bartlett_short_bandwidth,True,ok,0.1701665856939449,0.3342257937021593,0.7428,0.4614,0.3475,2.0,9.0,False,
60min,2024-10-07,2024-10-07,2024-10-07,9,lag_sensitivity,ADF,c,unit_root,0.0,aic,True,ok,-3.4783929306450245,0.008559661835539733,-4.6651863281249994,-3.3671868750000002,-2.802960625,0.0,8.0,True,
60min,2024-10-07,2024-10-07,2024-10-07,9,lag_sensitivity,PP,c,unit_root,,Bartlett_short_bandwidth,True,ok,-4.103036595789981,0.0009573913068517025,-4.6651863281249994,-3.3671868750000002,-2.802960625,2.0,8.0,True,
60min,2024-10-07,2024-10-07,2024-10-07,9,lag_sensitivity,KPSS,c,level_or_trend_stationarity,,Bartlett_short_bandwidth,True,ok,0.1701665856939449,0.3342257937021593,0.7428,0.4614,0.3475,2.0,9.0,False,
60min,2024-10-08,2024-10-08,2024-10-08,9,main,ADF,c,unit_root,0.0,bic,True,ok,-4.476517345148248,0.00021677099945318018,-4.6651863281249994,-3.3671868750000002,-2.802960625,0.0,8.0,True,
60min,2024-10-08,2024-10-08,2024-10-08,9,main,PP,c,unit_root,,Bartlett_short_bandwidth,True,ok,-4.100816983993102,0.0009655173013692,-4.6651863281249994,-3.3671868750000002,-2.802960625,2.0,8.0,True,
60min,2024-10-08,2024-10-08,2024-10-08,9,main,KPSS,c,level_or_trend_stationarity,,Bartlett_short_bandwidth,True,ok,0.22346336734805142,0.2265438999757394,0.7428,0.4614,0.3475,2.0,9.0,False,
60min,2024-10-08,2024-10-08,2024-10-08,9,lag_sensitivity,ADF,c,unit_root,0.0,aic,True,ok,-4.476517345148248,0.00021677099945318018,-4.6651863281249994,-3.3671868750000002,-2.802960625,0.0,8.0,True,
60min,2024-10-08,2024-10-08,2024-10-08,9,lag_sensitivity,PP,c,unit_root,,Bartlett_short_bandwidth,True,ok,-4.100816983993102,0.0009655173013692,-4.6651863281249994,-3.3671868750000002,-2.802960625,2.0,8.0,True,
60min,2024-10-08,2024-10-08,2024-10-08,9,lag_sensitivity,KPSS,c,level_or_trend_stationarity,,Bartlett_short_bandwidth,True,ok,0.22346336734805142,0.2265438999757394,0.7428,0.4614,0.3475,2.0,9.0,False,
60min,2024-10-09,2024-10-09,2024-10-09,9,main,ADF,c,unit_root,0.0,bic,True,ok,-2.9962522850428535,0.03524587504502353,-4.6651863281249994,-3.3671868750000002,-2.802960625,0.0,8.0,False,
60min,2024-10-09,2024-10-09,2024-10-09,9,main,PP,c,unit_root,,Bartlett_short_bandwidth,True,ok,-3.2543638791095097,0.017045796626729205,-4.6651863281249994,-3.3671868750000002,-2.802960625,2.0,8.0,False,
60min,2024-10-09,2024-10-09,2024-10-09,9,main,KPSS,c,level_or_trend_stationarity,,Bartlett_short_bandwidth,True,ok,0.3701664238905971,0.08686607397250157,0.7428,0.4614,0.3475,2.0,9.0,False,
60min,2024-10-09,2024-10-09,2024-10-09,9,lag_sensitivity,ADF,c,unit_root,0.0,aic,True,ok,-2.9962522850428535,0.03524587504502353,-4.6651863281249994,-3.3671868750000002,-2.802960625,0.0,8.0,False,
60min,2024-10-09,2024-10-09,2024-10-09,9,lag_sensitivity,PP,c,unit_root,,Bartlett_short_bandwidth,True,ok,-3.2543638791095097,0.017045796626729205,-4.6651863281249994,-3.3671868750000002,-2.802960625,2.0,8.0,False,
60min,2024-10-09,2024-10-09,2024-10-09,9,lag_sensitivity,KPSS,c,level_or_trend_stationarity,,Bartlett_short_bandwidth,True,ok,0.3701664238905971,0.08686607397250157,0.7428,0.4614,0.3475,2.0,9.0,False,
60min,2024-10-10,2024-10-10,2024-10-10,9,main,ADF,c,unit_root,0.0,bic,True,ok,-2.809724337968176,0.056898085421345286,-4.6651863281249994,-3.3671868750000002,-2.802960625,0.0,8.0,False,
60min,2024-10-10,2024-10-10,2024-10-10,9,main,PP,c,unit_root,,Bartlett_short_bandwidth,True,ok,-2.9147593219442656,0.04365841258236282,-4.6651863281249994,-3.3671868750000002,-2.802960625,2.0,8.0,False,
60min,2024-10-10,2024-10-10,2024-10-10,9,main,KPSS,c,level_or_trend_stationarity,,Bartlett_short_bandwidth,True,ok,0.21012804135834626,0.24923564043152452,0.7428,0.4614,0.3475,2.0,9.0,False,
60min,2024-10-10,2024-10-10,2024-10-10,9,lag_sensitivity,ADF,c,unit_root,0.0,aic,True,ok,-2.809724337968176,0.056898085421345286,-4.6651863281249994,-3.3671868750000002,-2.802960625,0.0,8.0,False,
60min,2024-10-10,2024-10-10,2024-10-10,9,lag_sensitivity,PP,c,unit_root,,Bartlett_short_bandwidth,True,ok,-2.9147593219442656,0.04365841258236282,-4.6651863281249994,-3.3671868750000002,-2.802960625,2.0,8.0,False,
60min,2024-10-10,2024-10-10,2024-10-10,9,lag_sensitivity,KPSS,c,level_or_trend_stationarity,,Bartlett_short_bandwidth,True,ok,0.21012804135834626,0.24923564043152452,0.7428,0.4614,0.3475,2.0,9.0,False,
60min,2024-10-11,2024-10-11,2024-10-11,9,main,ADF,c,unit_root,0.0,bic,True,ok,-2.8736289314830614,0.048501657447790114,-4.6651863281249994,-3.3671868750000002,-2.802960625,0.0,8.0,False,
60min,2024-10-11,2024-10-11,2024-10-11,9,main,PP,c,unit_root,,Bartlett_short_bandwidth,True,ok,-3.260723667329718,0.016728049235530167,-4.6651863281249994,-3.3671868750000002,-2.802960625,2.0,8.0,False,
60min,2024-10-11,2024-10-11,2024-10-11,9,main,KPSS,c,level_or_trend_stationarity,,Bartlett_short_bandwidth,True,ok,0.34990112604494944,0.09853589875307961,0.7428,0.4614,0.3475,2.0,9.0,False,
60min,2024-10-11,2024-10-11,2024-10-11,9,lag_sensitivity,ADF,c,unit_root,0.0,aic,True,ok,-2.8736289314830614,0.048501657447790114,-4.6651863281249994,-3.3671868750000002,-2.802960625,0.0,8.0,False,
60min,2024-10-11,2024-10-11,2024-10-11,9,lag_sensitivity,PP,c,unit_root,,Bartlett_short_bandwidth,True,ok,-3.260723667329718,0.016728049235530167,-4.6651863281249994,-3.3671868750000002,-2.802960625,2.0,8.0,False,
60min,2024-10-11,2024-10-11,2024-10-11,9,lag_sensitivity,KPSS,c,level_or_trend_stationarity,,Bartlett_short_bandwidth,True,ok,0.34990112604494944,0.09853589875307961,0.7428,0.4614,0.3475,2.0,9.0,False,
60min,2024-10-14,2024-10-14,2024-10-14,9,main,ADF,c,unit_root,0.0,bic,True,ok,-1.4904808234467328,0.5382149737906036,-4.6651863281249994,-3.3671868750000002,-2.802960625,0.0,8.0,False,
60min,2024-10-14,2024-10-14,2024-10-14,9,main,PP,c,unit_root,,Bartlett_short_bandwidth,True,ok,-1.5417609749224197,0.5127610157235906,-4.6651863281249994,-3.3671868750000002,-2.802960625,2.0,8.0,False,
60min,2024-10-14,2024-10-14,2024-10-14,9,main,KPSS,c,level_or_trend_stationarity,,Bartlett_short_bandwidth,True,ok,0.2296255870951706,0.21708244379519606,0.7428,0.4614,0.3475,2.0,9.0,False,
60min,2024-10-14,2024-10-14,2024-10-14,9,lag_sensitivity,ADF,c,unit_root,0.0,aic,True,ok,-1.4904808234467328,0.5382149737906036,-4.6651863281249994,-3.3671868750000002,-2.802960625,0.0,8.0,False,
60min,2024-10-14,2024-10-14,2024-10-14,9,lag_sensitivity,PP,c,unit_root,,Bartlett_short_bandwidth,True,ok,-1.5417609749224197,0.5127610157235906,-4.6651863281249994,-3.3671868750000002,-2.802960625,2.0,8.0,False,
60min,2024-10-14,2024-10-14,2024-10-14,9,lag_sensitivity,KPSS,c,level_or_trend_stationarity,,Bartlett_short_bandwidth,True,ok,0.2296255870951706,0.21708244379519606,0.7428,0.4614,0.3475,2.0,9.0,False,
60min,2024-10-15,2024-10-15,2024-10-15,9,main,ADF,c,unit_root,0.0,bic,True,ok,-6.793883922092601,2.3273508663977233e-09,-4.6651863281249994,-3.3671868750000002,-2.802960625,0.0,8.0,True,
60min,2024-10-15,2024-10-15,2024-10-15,9,main,PP,c,unit_root,,Bartlett_short_bandwidth,True,ok,-6.515197935015073,1.0756718282118828e-08,-4.6651863281249994,-3.3671868750000002,-2.802960625,2.0,8.0,True,
60min,2024-10-15,2024-10-15,2024-10-15,9,main,KPSS,c,level_or_trend_stationarity,,Bartlett_short_bandwidth,True,ok,0.16937082650928975,0.33623528659270263,0.7428,0.4614,0.3475,2.0,9.0,False,
60min,2024-10-15,2024-10-15,2024-10-15,9,lag_sensitivity,ADF,c,unit_root,0.0,aic,True,ok,-6.793883922092601,2.3273508663977233e-09,-4.6651863281249994,-3.3671868750000002,-2.802960625,0.0,8.0,True,
60min,2024-10-15,2024-10-15,2024-10-15,9,lag_sensitivity,PP,c,unit_root,,Bartlett_short_bandwidth,True,ok,-6.515197935015073,1.0756718282118828e-08,-4.6651863281249994,-3.3671868750000002,-2.802960625,2.0,8.0,True,
60min,2024-10-15,2024-10-15,2024-10-15,9,lag_sensitivity,KPSS,c,level_or_trend_stationarity,,Bartlett_short_bandwidth,True,ok,0.16937082650928975,0.33623528659270263,0.7428,0.4614,0.3475,2.0,9.0,False,
60min,2024-10-16,2024-10-16,2024-10-16,9,main,ADF,c,unit_root,0.0,bic,True,ok,-2.833002799857963,0.053711997207120867,-4.6651863281249994,-3.3671868750000002,-2.802960625,0.0,8.0,False,
60min,2024-10-16,2024-10-16,2024-10-16,9,main,PP,c,unit_root,,Bartlett_short_bandwidth,True,ok,-2.8928162698121747,0.04618976760036003,-4.6651863281249994,-3.3671868750000002,-2.802960625,2.0,8.0,False,
60min,2024-10-16,2024-10-16,2024-10-16,9,main,KPSS,c,level_or_trend_stationarity,,Bartlett_short_bandwidth,True,ok,0.14120105400176342,0.41807354486614295,0.7428,0.4614,0.3475,2.0,9.0,False,
60min,2024-10-16,2024-10-16,2024-10-16,9,lag_sensitivity,ADF,c,unit_root,0.0,aic,True,ok,-2.833002799857963,0.053711997207120867,-4.6651863281249994,-3.3671868750000002,-2.802960625,0.0,8.0,False,
60min,2024-10-16,2024-10-16,2024-10-16,9,lag_sensitivity,PP,c,unit_root,,Bartlett_short_bandwidth,True,ok,-2.8928162698121747,0.04618976760036003,-4.6651863281249994,-3.3671868750000002,-2.802960625,2.0,8.0,False,
60min,2024-10-16,2024-10-16,2024-10-16,9,lag_sensitivity,KPSS,c,level_or_trend_stationarity,,Bartlett_short_bandwidth,True,ok,0.14120105400176342,0.41807354486614295,0.7428,0.4614,0.3475,2.0,9.0,False,
60min,2024-10-17,2024-10-17,2024-10-17,9,main,ADF,c,unit_root,0.0,bic,True,ok,-7.607704071585205,2.2987087594756953e-11,-4.6651863281249994,-3.3671868750000002,-2.802960625,0.0,8.0,True,
60min,2024-10-17,2024-10-17,2024-10-17,9,main,PP,c,unit_root,,Bartlett_short_bandwidth,True,ok,-11.980535704820454,3.713896312840907e-22,-4.6651863281249994,-3.3671868750000002,-2.802960625,2.0,8.0,True,
60min,2024-10-17,2024-10-17,2024-10-17,9,main,KPSS,c,level_or_trend_stationarity,,Bartlett_short_bandwidth,True,ok,0.31040843971828413,0.12685486216043168,0.7428,0.4614,0.3475,2.0,9.0,False,
60min,2024-10-17,2024-10-17,2024-10-17,9,lag_sensitivity,ADF,c,unit_root,0.0,aic,True,ok,-7.607704071585205,2.2987087594756953e-11,-4.6651863281249994,-3.3671868750000002,-2.802960625,0.0,8.0,True,
60min,2024-10-17,2024-10-17,2024-10-17,9,lag_sensitivity,PP,c,unit_root,,Bartlett_short_bandwidth,True,ok,-11.980535704820454,3.713896312840907e-22,-4.6651863281249994,-3.3671868750000002,-2.802960625,2.0,8.0,True,
60min,2024-10-17,2024-10-17,2024-10-17,9,lag_sensitivity,KPSS,c,level_or_trend_stationarity,,Bartlett_short_bandwidth,True,ok,0.31040843971828413,0.12685486216043168,0.7428,0.4614,0.3475,2.0,9.0,False,
60min,2024-10-18,2024-10-18,2024-10-18,9,main,ADF,c,unit_root,0.0,bic,True,ok,-3.852322010466536,0.00241513873321767,-4.6651863281249994,-3.3671868750000002,-2.802960625,0.0,8.0,True,
60min,2024-10-18,2024-10-18,2024-10-18,9,main,PP,c,unit_root,,Bartlett_short_bandwidth,True,ok,-3.6586801089729795,0.004733355821419809,-4.6651863281249994,-3.3671868750000002,-2.802960625,2.0,8.0,True,
60min,2024-10-18,2024-10-18,2024-10-18,9,main,KPSS,c,level_or_trend_stationarity,,Bartlett_short_bandwidth,True,ok,0.2336228825186937,0.21102593557773683,0.7428,0.4614,0.3475,2.0,9.0,False,
60min,2024-10-18,2024-10-18,2024-10-18,9,lag_sensitivity,ADF,c,unit_root,0.0,aic,True,ok,-3.852322010466536,0.00241513873321767,-4.6651863281249994,-3.3671868750000002,-2.802960625,0.0,8.0,True,
60min,2024-10-18,2024-10-18,2024-10-18,9,lag_sensitivity,PP,c,unit_root,,Bartlett_short_bandwidth,True,ok,-3.6586801089729795,0.004733355821419809,-4.6651863281249994,-3.3671868750000002,-2.802960625,2.0,8.0,True,
60min,2024-10-18,2024-10-18,2024-10-18,9,lag_sensitivity,KPSS,c,level_or_trend_stationarity,,Bartlett_short_bandwidth,True,ok,0.2336228825186937,0.21102593557773683,0.7428,0.4614,0.3475,2.0,9.0,False,
60min,2024-10-21,2024-10-21,2024-10-21,9,main,ADF,c,unit_root,0.0,bic,True,ok,-3.5642864570565806,0.006481667227355593,-4.6651863281249994,-3.3671868750000002,-2.802960625,0.0,8.0,True,
60min,2024-10-21,2024-10-21,2024-10-21,9,main,PP,c,unit_root,,Bartlett_short_bandwidth,True,ok,-5.551217282720971,1.618203541149498e-06,-4.6651863281249994,-3.3671868750000002,-2.802960625,2.0,8.0,True,
60min,2024-10-21,2024-10-21,2024-10-21,9,main,KPSS,c,level_or_trend_stationarity,,Bartlett_short_bandwidth,True,ok,0.22809163288530324,0.21940661684044965,0.7428,0.4614,0.3475,2.0,9.0,False,
60min,2024-10-21,2024-10-21,2024-10-21,9,lag_sensitivity,ADF,c,unit_root,0.0,aic,True,ok,-3.5642864570565806,0.006481667227355593,-4.6651863281249994,-3.3671868750000002,-2.802960625,0.0,8.0,True,
60min,2024-10-21,2024-10-21,2024-10-21,9,lag_sensitivity,PP,c,unit_root,,Bartlett_short_bandwidth,True,ok,-5.551217282720971,1.618203541149498e-06,-4.6651863281249994,-3.3671868750000002,-2.802960625,2.0,8.0,True,
60min,2024-10-21,2024-10-21,2024-10-21,9,lag_sensitivity,KPSS,c,level_or_trend_stationarity,,Bartlett_short_bandwidth,True,ok,0.22809163288530324,0.21940661684044965,0.7428,0.4614,0.3475,2.0,9.0,False,
60min,2024-10-22,2024-10-22,2024-10-22,9,main,ADF,c,unit_root,0.0,bic,True,ok,-2.4019635233299708,0.1411829855099413,-4.6651863281249994,-3.3671868750000002,-2.802960625,0.0,8.0,False,
60min,2024-10-22,2024-10-22,2024-10-22,9,main,PP,c,unit_root,,Bartlett_short_bandwidth,True,ok,-2.7210221611368404,0.07047062562546215,-4.6651863281249994,-3.3671868750000002,-2.802960625,2.0,8.0,False,
60min,2024-10-22,2024-10-22,2024-10-22,9,main,KPSS,c,level_or_trend_stationarity,,Bartlett_short_bandwidth,True,ok,0.2539326609888255,0.1836760756553519,0.7428,0.4614,0.3475,2.0,9.0,False,
60min,2024-10-22,2024-10-22,2024-10-22,9,lag_sensitivity,ADF,c,unit_root,0.0,aic,True,ok,-2.4019635233299708,0.1411829855099413,-4.6651863281249994,-3.3671868750000002,-2.802960625,0.0,8.0,False,
60min,2024-10-22,2024-10-22,2024-10-22,9,lag_sensitivity,PP,c,unit_root,,Bartlett_short_bandwidth,True,ok,-2.7210221611368404,0.07047062562546215,-4.6651863281249994,-3.3671868750000002,-2.802960625,2.0,8.0,False,
60min,2024-10-22,2024-10-22,2024-10-22,9,lag_sensitivity,KPSS,c,level_or_trend_stationarity,,Bartlett_short_bandwidth,True,ok,0.2539326609888255,0.1836760756553519,0.7428,0.4614,0.3475,2.0,9.0,False,
60min,2024-10-23,2024-10-23,2024-10-23,9,main,ADF,c,unit_root,0.0,bic,True,ok,-8.683453820795485,4.224855388789628e-14,-4.6651863281249994,-3.3671868750000002,-2.802960625,0.0,8.0,True,
60min,2024-10-23,2024-10-23,2024-10-23,9,main,PP,c,unit_root,,Bartlett_short_bandwidth,True,ok,-17.03519002717355,8.271065710999342e-30,-4.6651863281249994,-3.3671868750000002,-2.802960625,2.0,8.0,True,
60min,2024-10-23,2024-10-23,2024-10-23,9,main,KPSS,c,level_or_trend_stationarity,,Bartlett_short_bandwidth,True,ok,0.15397815749794297,0.3783983407799316,0.7428,0.4614,0.3475,2.0,9.0,False,
60min,2024-10-23,2024-10-23,2024-10-23,9,lag_sensitivity,ADF,c,unit_root,0.0,aic,True,ok,-8.683453820795485,4.224855388789628e-14,-4.6651863281249994,-3.3671868750000002,-2.802960625,0.0,8.0,True,
60min,2024-10-23,2024-10-23,2024-10-23,9,lag_sensitivity,PP,c,unit_root,,Bartlett_short_bandwidth,True,ok,-17.03519002717355,8.271065710999342e-30,-4.6651863281249994,-3.3671868750000002,-2.802960625,2.0,8.0,True,
60min,2024-10-23,2024-10-23,2024-10-23,9,lag_sensitivity,KPSS,c,level_or_trend_stationarity,,Bartlett_short_bandwidth,True,ok,0.15397815749794297,0.3783983407799316,0.7428,0.4614,0.3475,2.0,9.0,False,
60min,2024-10-24,2024-10-24,2024-10-24,9,main,ADF,c,unit_root,0.0,bic,True,ok,-4.004236266774832,0.0013884906421909836,-4.6651863281249994,-3.3671868750000002,-2.802960625,0.0,8.0,True,
60min,2024-10-24,2024-10-24,2024-10-24,9,main,PP,c,unit_root,,Bartlett_short_bandwidth,True,ok,-4.7351246229982635,7.225559584620768e-05,-4.6651863281249994,-3.3671868750000002,-2.802960625,2.0,8.0,True,
60min,2024-10-24,2024-10-24,2024-10-24,9,main,KPSS,c,level_or_trend_stationarity,,Bartlett_short_bandwidth,True,ok,0.4183893167309551,0.064703264386859,0.7428,0.4614,0.3475,2.0,9.0,False,
60min,2024-10-24,2024-10-24,2024-10-24,9,lag_sensitivity,ADF,c,unit_root,0.0,aic,True,ok,-4.004236266774832,0.0013884906421909836,-4.6651863281249994,-3.3671868750000002,-2.802960625,0.0,8.0,True,
60min,2024-10-24,2024-10-24,2024-10-24,9,lag_sensitivity,PP,c,unit_root,,Bartlett_short_bandwidth,True,ok,-4.7351246229982635,7.225559584620768e-05,-4.6651863281249994,-3.3671868750000002,-2.802960625,2.0,8.0,True,
60min,2024-10-24,2024-10-24,2024-10-24,9,lag_sensitivity,KPSS,c,level_or_trend_stationarity,,Bartlett_short_bandwidth,True,ok,0.4183893167309551,0.064703264386859,0.7428,0.4614,0.3475,2.0,9.0,False,
60min,2024-10-25,2024-10-25,2024-10-25,9,main,ADF,c,unit_root,0.0,bic,True,ok,-7.027041457065331,6.325194225020252e-10,-4.6651863281249994,-3.3671868750000002,-2.802960625,0.0,8.0,True,
60min,2024-10-25,2024-10-25,2024-10-25,9,main,PP,c,unit_root,,Bartlett_short_bandwidth,True,ok,-6.05177166999019,1.2725490202003918e-07,-4.6651863281249994,-3.3671868750000002,-2.802960625,2.0,8.0,True,
60min,2024-10-25,2024-10-25,2024-10-25,9,main,KPSS,c,level_or_trend_stationarity,,Bartlett_short_bandwidth,True,ok,0.12063723338622254,0.49353723663333204,0.7428,0.4614,0.3475,2.0,9.0,False,
60min,2024-10-25,2024-10-25,2024-10-25,9,lag_sensitivity,ADF,c,unit_root,0.0,aic,True,ok,-7.027041457065331,6.325194225020252e-10,-4.6651863281249994,-3.3671868750000002,-2.802960625,0.0,8.0,True,
60min,2024-10-25,2024-10-25,2024-10-25,9,lag_sensitivity,PP,c,unit_root,,Bartlett_short_bandwidth,True,ok,-6.05177166999019,1.2725490202003918e-07,-4.6651863281249994,-3.3671868750000002,-2.802960625,2.0,8.0,True,
60min,2024-10-25,2024-10-25,2024-10-25,9,lag_sensitivity,KPSS,c,level_or_trend_stationarity,,Bartlett_short_bandwidth,True,ok,0.12063723338622254,0.49353723663333204,0.7428,0.4614,0.3475,2.0,9.0,False,
60min,2024-10-28,2024-10-28,2024-10-28,9,main,ADF,c,unit_root,0.0,bic,True,ok,-3.884250636396279,0.002153860087910095,-4.6651863281249994,-3.3671868750000002,-2.802960625,0.0,8.0,True,
60min,2024-10-28,2024-10-28,2024-10-28,9,main,PP,c,unit_root,,Bartlett_short_bandwidth,True,ok,-5.2979805872487145,5.5286404374304926e-06,-4.6651863281249994,-3.3671868750000002,-2.802960625,2.0,8.0,True,
60min,2024-10-28,2024-10-28,2024-10-28,9,main,KPSS,c,level_or_trend_stationarity,,Bartlett_short_bandwidth,True,ok,0.2645669565919148,0.17103812700932902,0.7428,0.4614,0.3475,2.0,9.0,False,
60min,2024-10-28,2024-10-28,2024-10-28,9,lag_sensitivity,ADF,c,unit_root,0.0,aic,True,ok,-3.884250636396279,0.002153860087910095,-4.6651863281249994,-3.3671868750000002,-2.802960625,0.0,8.0,True,
